date,latitude,longitude,fire_occurred
2023-09-11,42.84,18.77,0
2023-06-09,39.39,18.21,0
2024-05-03,43.63,11.25,0
2024-04-11,45.62,16.67,0
2024-04-01,36.21,17.64,0
2023-03-23,42.85,9.22,0
2023-07-10,38.66,12.63,0
2023-07-18,46.05,15.69,0
2024-04-07,38.92,6.98,0
2023-08-07,43.02,16.31,0
2023-07-31,42.37,8.7,0
2023-08-23,40.56,12.13,0
2023-09-27,43.79,10.8,0
2024-04-13,44.35,15.47,0
2023-08-18,42.52,8.98,0
2023-12-04,44.72,11.97,0
2024-08-13,47.31,9.4,0
2023-06-22,40.82,6.7,0
2023-08-02,41.92,16.8,0
2023-07-25,36.14,8.87,0
2024-09-10,45.15,8.97,0
2023-09-05,41.98,6.6,0
2023-08-23,40.69,12.43,0
2024-05-26,37.08,9.44,0
2023-10-12,46.23,13.24,0
2023-01-06,40.54,15.26,0
2023-09-22,43.85,6.59,0
2023-08-19,37.72,8.57,0
2024-09-16,47.06,11.0,0
2023-02-17,38.05,17.26,0
2023-08-03,38.29,7.4,0
2023-08-22,45.88,15.52,0
2023-10-14,46.49,18.21,0
2024-07-19,38.44,6.99,0
2023-07-18,41.4,10.26,0
2024-06-22,44.44,15.85,0
2024-03-11,46.1,17.97,0
2024-08-27,40.36,9.16,0
2024-10-06,41.95,14.22,0
2023-04-01,44.53,15.36,0
2024-10-05,44.41,11.17,0
2023-08-17,45.0,14.57,0
2023-03-26,42.55,13.03,0
2023-03-28,37.2,18.0,0
2023-10-02,46.4,12.9,0
2024-07-20,45.95,12.61,0
2024-11-02,45.18,14.57,0
2023-09-27,37.15,7.95,0
2023-01-01,38.35,12.8,0
2023-09-07,44.55,6.65,0
2023-10-12,36.27,14.03,0
2023-07-25,47.26,12.84,0
2023-04-07,40.34,16.74,0
2024-11-08,44.27,16.21,0
2023-07-07,46.21,11.54,0
2024-08-07,40.54,14.44,0
2023-07-25,39.67,9.88,0
2023-03-13,43.0,10.96,0
2023-09-22,42.68,7.0,0
2024-04-14,40.71,7.29,0
2023-08-24,42.92,16.48,0
2024-07-20,46.76,18.44,0
2024-03-21,41.38,12.26,0
2024-08-17,38.26,7.64,0
2024-05-11,40.34,7.13,0
2023-09-17,40.53,6.58,0
2024-07-02,37.51,17.25,0
2023-08-13,37.87,11.66,0
2023-01-14,43.87,17.27,0
2023-03-28,39.9,10.64,0
2023-07-25,46.98,13.53,0
2024-08-17,38.8,14.63,0
2023-07-07,37.14,6.64,0
2023-09-22,44.67,14.72,0
2023-07-24,46.13,16.24,0
2023-07-09,39.2,6.28,0
2024-08-17,38.32,6.75,0
2023-07-13,38.14,12.68,0
2023-10-09,42.0,18.43,0
2023-07-23,41.39,18.46,0
2024-06-27,38.98,7.4,0
2023-10-20,36.52,15.74,0
2023-10-05,41.54,16.15,0
2023-08-29,47.03,17.23,0
2023-09-22,43.5,6.56,0
2023-10-31,41.7,18.45,0
2023-01-04,37.27,16.52,0
2024-12-10,38.9,13.78,0
2023-10-02,39.39,6.86,0
2023-09-10,44.8,9.07,0
2023-08-23,46.08,10.44,0
2023-09-12,46.37,16.97,0
2023-09-19,47.32,15.74,0
2023-07-25,47.3,18.04,0
2024-06-09,46.96,11.41,0
2024-05-06,36.83,17.74,0
2024-11-01,37.58,17.47,0
2023-08-11,39.5,6.24,0
2023-07-23,42.36,9.06,0
2023-07-18,37.12,16.24,0
2023-07-13,45.73,14.51,0
2023-10-08,43.09,8.85,0
2024-09-01,42.24,16.0,0
2023-09-21,37.9,10.05,0
2023-07-25,38.91,13.71,0
2023-09-22,37.84,17.96,0
2023-04-07,45.8,9.07,0
2024-08-04,42.72,6.71,0
2023-08-04,44.45,14.45,0
2023-09-19,39.4,15.32,0
2024-08-21,40.27,10.0,0
2024-03-24,40.66,12.0,0
2023-06-17,44.74,12.41,0
2023-08-05,44.88,16.44,0
2023-03-30,38.38,14.87,0
2024-04-08,46.83,9.49,0
2024-07-04,37.39,9.49,0
2023-09-13,46.31,10.16,0
2023-11-19,37.15,7.87,0
2024-07-06,39.04,7.72,0
2023-10-10,45.73,16.46,0
2023-08-28,38.06,16.65,0
2023-07-12,40.76,9.33,0
2023-07-09,41.17,16.89,0
2023-12-19,38.82,13.31,0
2023-07-25,44.17,15.12,0
2023-02-20,45.79,17.27,0
2024-07-31,46.06,9.95,0
2023-08-02,39.9,14.48,0
2024-07-19,42.1,9.95,0
2023-03-02,38.86,17.56,0
2024-07-19,38.82,9.83,0
2023-09-12,37.85,14.0,0
2023-04-13,46.81,8.45,0
2024-09-11,46.21,10.73,0
2023-04-09,44.94,10.5,0
2023-09-22,41.95,15.6,0
2024-07-20,41.64,9.67,0
2024-09-01,42.09,10.19,0
2023-10-27,42.17,6.12,0
2024-06-14,41.0,10.04,0
2023-07-17,37.52,9.48,0
2023-07-17,37.45,12.97,0
2024-12-31,46.95,11.14,0
2024-08-16,41.54,18.55,0
2023-09-27,46.96,12.99,0
2023-08-25,37.88,6.93,0
2023-09-21,42.38,16.36,0
2024-08-15,38.39,6.68,0
2023-06-07,38.91,16.72,0
2023-10-02,36.35,11.19,0
2023-09-06,37.37,6.79,0
2024-08-14,46.54,18.51,0
2024-10-31,39.7,12.34,0
2023-07-27,42.99,16.94,0
2024-08-02,41.35,11.38,0
2024-08-11,40.61,11.91,0
2023-07-12,42.12,10.64,0
2023-08-14,38.15,10.72,0
2023-08-24,47.37,16.16,0
2023-08-02,45.41,6.39,0
2023-08-18,44.53,12.27,0
2023-02-16,41.39,9.4,0
2023-07-31,37.76,13.13,0
2023-12-13,46.59,8.75,0
2023-04-18,39.93,10.46,0
2023-07-30,36.58,12.83,0
2023-07-30,39.94,15.5,0
2023-07-23,45.14,18.11,0
2023-09-12,43.16,9.11,0
2023-08-28,44.63,12.18,0
2024-02-21,45.13,10.46,0
2024-08-02,38.44,13.76,0
2024-04-12,46.62,10.69,0
2023-09-24,41.04,7.24,0
2024-11-12,43.35,13.86,0
2024-08-30,36.03,6.46,0
2023-08-28,47.42,6.55,0
2024-09-30,39.23,17.32,0
2023-01-06,36.71,17.14,0
2024-04-17,41.27,13.2,0
2023-10-01,37.48,6.23,0
2024-11-15,37.75,10.39,0
2023-05-25,43.27,10.43,0
2023-06-08,40.52,15.23,0
2023-08-22,46.6,16.39,0
2024-08-09,39.67,10.53,0
2023-08-03,44.35,11.4,0
2023-10-11,41.3,8.88,0
2024-08-17,43.59,15.32,0
2024-08-17,42.9,10.47,0
2023-03-24,41.44,15.03,0
2023-09-22,46.93,15.05,0
2024-08-15,39.94,8.0,0
2024-08-09,38.04,17.33,0
2024-09-01,43.8,16.55,0
2024-10-13,45.73,13.46,0
2023-04-26,36.46,7.1,0
2023-08-08,41.17,8.14,0
2023-07-25,46.26,7.18,0
2024-07-18,44.62,11.93,0
2024-10-11,47.41,9.4,0
2024-08-27,42.11,16.63,0
2024-07-21,43.59,11.58,0
2023-08-19,39.48,11.79,0
2023-12-23,46.9,17.8,0
2024-08-07,40.21,13.4,0
2023-07-23,44.49,10.96,0
2023-07-25,40.64,18.59,0
2023-07-23,42.46,11.92,0
2023-07-25,44.28,13.42,0
2024-08-18,41.85,10.89,0
2023-07-19,46.43,14.57,0
2023-07-03,40.82,15.93,0
2023-08-21,43.44,14.05,0
2023-03-30,39.94,9.18,0
2023-07-07,40.69,18.06,0
2023-09-25,41.06,12.55,0
2023-10-12,37.45,16.57,0
2024-08-29,37.05,6.11,0
2024-05-26,43.68,12.63,0
2023-06-28,43.54,17.98,0
2023-09-22,43.62,14.81,0
2023-07-30,36.23,7.46,0
2023-09-05,39.76,15.09,0
2024-09-17,38.27,6.19,0
2024-04-18,44.95,10.72,0
2023-07-02,45.9,9.03,0
2023-09-24,38.84,9.22,0
2024-08-28,43.68,6.53,0
2023-12-12,37.49,13.9,0
2024-07-05,39.16,15.5,0
2023-10-08,37.59,9.74,0
2023-07-25,39.26,13.51,0
2023-10-03,43.76,12.37,0
2023-07-26,46.47,18.71,0
2023-03-26,38.33,16.4,0
2024-03-30,42.23,18.11,0
2023-04-19,44.07,16.55,0
2023-11-17,46.96,14.42,0
2024-08-03,43.02,6.91,0
2024-04-30,38.93,16.98,0
2023-04-02,43.19,15.74,0
2023-04-26,39.69,9.61,0
2024-04-29,47.23,9.45,0
2023-10-03,40.6,12.71,0
2023-12-07,43.88,9.62,0
2023-07-21,36.27,18.42,0
2024-05-03,40.6,8.48,0
2023-10-23,46.06,7.96,0
2023-09-19,43.02,6.56,0
2024-08-02,41.11,13.07,0
2024-09-14,46.76,15.48,0
2024-06-04,45.82,13.51,0
2023-07-18,39.71,8.67,0
2024-09-08,42.26,17.82,0
2024-03-24,41.63,10.86,0
2023-08-06,43.27,7.8,0
2024-09-25,39.84,8.45,0
2024-01-21,38.81,11.61,0
2023-08-14,46.5,12.97,0
2023-08-18,46.62,13.7,0
2024-09-03,45.7,6.94,0
2024-08-06,47.25,17.1,0
2023-07-26,44.57,10.31,0
2023-09-06,44.79,9.32,0
2024-12-14,44.77,14.8,0
2024-03-11,41.53,13.85,0
2023-09-24,41.25,18.71,0
2023-08-31,38.76,11.25,0
2023-08-03,43.42,8.35,0
2024-06-29,39.33,18.45,0
2023-08-01,38.96,12.17,0
2023-07-25,42.74,14.47,0
2024-07-08,40.71,6.54,0
2023-09-23,38.52,10.3,0
2023-05-24,45.38,18.64,0
2023-07-18,45.9,18.34,0
2024-11-16,37.93,18.6,0
2023-11-11,36.09,16.55,0
2023-09-27,39.87,12.41,0
2024-08-15,45.17,13.32,0
2023-08-21,45.65,6.96,0
2023-07-23,37.59,16.15,0
2024-08-11,44.9,15.59,0
2023-10-08,37.33,15.07,0
2024-07-17,40.49,10.9,0
2023-07-25,47.48,9.4,0
2023-09-22,38.21,16.37,0
2023-08-12,37.77,18.47,0
2023-10-06,40.86,11.42,0
2023-02-16,43.13,6.71,0
2023-09-12,46.73,17.53,0
2023-07-15,47.28,14.82,0
2023-06-23,36.8,14.59,0
2023-09-02,37.59,18.09,0
2023-04-07,45.09,14.58,0
2023-09-27,39.11,13.9,0
2024-08-17,46.18,15.09,0
2023-08-22,43.63,12.19,0
2024-07-07,37.29,9.67,0
2023-07-25,45.57,9.22,0
2023-10-19,38.03,15.3,0
2023-10-12,40.87,9.11,0
2023-09-25,42.35,17.92,0
2024-09-03,41.76,11.16,0
2023-08-28,43.89,14.11,0
2024-08-06,43.51,6.55,0
2024-06-11,47.41,11.75,0
2024-08-31,47.49,11.11,0
2023-08-06,41.94,15.66,0
2023-08-26,37.09,6.71,0
2024-08-02,44.37,11.15,0
2023-08-19,47.23,16.98,0
2023-03-11,39.66,14.56,0
2023-07-20,41.3,15.95,0
2023-09-15,40.88,15.77,0
2024-06-20,36.59,14.47,0
2023-09-22,43.73,11.01,0
2023-04-04,40.06,11.11,0
2023-11-19,45.06,6.66,0
2023-10-02,45.57,8.5,0
2024-09-03,45.44,13.14,0
2024-05-22,40.79,17.46,0
2024-08-16,39.7,13.84,0
2024-04-27,44.61,10.95,0
2023-04-22,45.22,16.65,0
2023-08-17,41.65,11.74,0
2024-08-13,46.27,9.33,0
2024-08-25,37.65,7.02,0
2024-08-05,46.11,16.61,0
2023-10-29,37.11,13.88,0
2023-09-14,37.77,13.43,0
2023-08-06,42.14,15.22,0
2023-07-25,36.78,13.74,0
2023-09-06,36.61,10.49,0
2024-07-18,36.01,13.91,0
2024-03-23,41.02,7.79,0
2024-09-14,44.91,9.79,0
2024-07-09,36.4,12.88,0
2024-03-22,43.5,6.89,0
2024-11-15,45.47,16.52,0
2023-10-11,37.93,6.57,0
2024-07-18,37.69,10.77,0
2023-08-17,45.9,11.82,0
2023-03-24,45.47,14.71,0
2023-09-08,42.2,7.98,0
2023-08-31,45.42,16.51,0
2023-09-10,37.07,11.45,0
2024-06-12,40.54,9.21,0
2023-06-21,44.48,7.26,0
2024-07-01,38.96,17.84,0
2023-07-25,44.65,11.16,0
2024-04-14,41.8,10.88,0
2023-08-08,44.63,8.31,0
2024-08-15,41.34,12.48,0
2024-08-15,40.23,10.09,0
2023-11-05,38.52,8.12,0
2024-06-11,38.4,15.64,0
2024-08-19,44.64,17.5,0
2023-10-02,37.37,10.51,0
2024-08-15,36.99,9.67,0
2024-09-30,38.03,10.78,0
2023-09-22,38.02,17.84,0
2023-10-05,45.47,13.47,0
2023-08-07,40.58,8.12,0
2023-10-10,47.39,14.1,0
2023-08-18,37.58,11.14,0
2023-11-06,43.52,6.22,0
2023-07-19,41.16,18.42,0
2024-01-29,40.52,7.47,0
2023-11-29,46.06,11.29,0
2023-08-03,47.22,14.42,0
2024-07-08,46.04,13.5,0
2024-05-27,38.21,6.05,0
2023-10-17,38.54,13.78,0
2023-04-26,43.54,15.31,0
2023-06-30,39.32,16.87,0
2024-06-07,44.45,8.35,0
2023-10-30,42.51,6.47,0
2023-10-09,42.34,18.09,0
2024-12-19,45.53,14.71,0
2023-07-25,44.17,11.82,0
2023-03-26,36.31,15.28,0
2024-07-18,36.57,8.01,0
2023-09-01,42.92,18.27,0
2023-08-12,41.59,14.37,0
2023-11-06,38.99,17.22,0
2024-10-02,40.81,13.13,0
2023-02-02,44.72,16.25,0
2024-07-30,45.51,10.19,0
2024-12-12,42.45,7.7,0
2023-03-21,40.43,10.53,0
2024-08-11,39.11,17.48,0
2023-08-27,42.0,14.94,0
2024-08-12,39.62,11.84,0
2024-09-08,42.49,9.01,0
2024-08-04,43.78,13.65,0
2023-01-03,36.76,13.59,0
2023-07-25,36.01,12.8,0
2023-09-17,38.44,15.44,0
2023-08-20,46.29,9.11,0
2023-11-16,43.43,12.54,0
2024-05-05,37.98,9.95,0
2024-08-04,46.24,8.63,0
2023-10-02,41.4,10.26,0
2023-07-25,41.48,16.28,0
2023-09-25,46.76,7.46,0
2023-10-01,36.68,9.53,0
2023-10-20,38.47,12.82,0
2023-10-15,42.74,11.13,0
2024-02-21,38.25,16.59,0
2023-06-18,43.81,15.97,0
2023-07-19,38.46,14.68,0
2024-08-15,37.14,9.62,0
2023-10-08,38.38,6.27,0
2024-08-19,40.86,10.02,0
2024-05-20,38.03,13.69,0
2023-10-01,37.55,7.3,0
2023-03-13,45.89,16.54,0
2023-11-30,39.68,18.63,0
2023-01-24,40.15,15.44,0
2023-07-13,36.64,11.31,0
2023-08-13,40.11,16.2,0
2023-08-06,39.05,9.49,0
2023-03-25,43.02,18.21,0
2023-04-16,38.36,10.69,0
2024-11-11,46.22,14.83,0
2023-07-07,46.69,6.24,0
2023-09-02,37.15,14.07,0
2023-08-10,37.24,9.79,0
2023-12-19,37.33,7.31,0
2024-04-29,43.13,11.55,0
2024-09-03,37.4,7.35,0
2024-06-18,45.8,8.37,0
2023-06-29,44.67,17.46,0
2023-08-13,45.43,6.81,0
2023-10-12,42.05,14.0,0
2023-09-23,47.46,6.77,0
2024-06-05,36.51,15.19,0
2023-09-08,40.61,18.52,0
2024-08-29,39.73,11.5,0
2023-07-25,46.91,18.39,0
2023-11-06,42.63,14.21,0
2023-06-20,45.27,13.62,0
2023-08-04,37.96,8.19,0
2023-08-27,47.25,18.19,0
2023-07-23,41.73,17.03,0
2023-09-16,41.68,7.69,0
2024-06-12,47.17,6.37,0
2024-08-07,40.38,10.6,0
2023-07-18,40.57,8.04,0
2024-08-16,42.72,10.3,0
2024-01-21,37.47,18.27,0
2023-09-23,39.69,17.03,0
2024-08-30,38.22,11.63,0
2023-09-15,37.19,9.53,0
2023-02-08,45.96,13.4,0
2023-10-09,42.78,18.0,0
2023-11-07,40.12,16.12,0
2023-07-25,40.7,17.11,0
2024-08-14,40.96,15.74,0
2024-06-30,43.28,12.45,0
2023-08-20,46.66,7.81,0
2023-09-06,46.73,16.48,0
2024-06-19,40.5,14.33,0
2023-05-06,39.79,15.89,0
2024-07-09,41.19,15.4,0
2023-10-02,42.53,9.15,0
2023-10-22,41.31,9.66,0
2023-08-16,43.58,16.96,0
2024-05-22,42.38,11.21,0
2023-07-18,39.69,8.27,0
2023-08-28,39.98,14.23,0
2023-07-22,40.35,9.82,0
2024-04-12,37.09,14.23,0
2024-05-26,37.91,13.55,0
2023-08-22,44.32,14.49,0
2023-07-25,40.47,18.72,0
2023-08-28,38.47,9.55,0
2023-07-25,42.47,18.49,0
2023-02-04,44.69,15.77,0
2024-08-29,38.96,16.95,0
2024-06-13,45.51,16.27,0
2023-07-26,46.67,6.29,0
2024-04-21,42.87,12.45,0
2024-06-20,43.69,7.35,0
2023-08-23,36.6,14.62,0
2023-06-09,46.87,6.76,0
2024-06-28,40.51,6.42,0
2024-11-16,46.62,17.61,0
2023-09-05,42.66,17.74,0
2024-06-17,36.05,13.98,0
2023-07-24,36.44,11.89,0
2023-08-18,43.82,16.6,0
2024-07-31,42.47,18.34,0
2023-09-24,36.31,6.69,0
2023-09-18,44.55,7.33,0
2023-07-31,45.8,17.59,0
2024-08-29,41.71,7.27,0
2024-11-10,41.36,15.14,0
2023-11-20,36.06,13.08,0
2023-05-27,45.05,12.68,0
2023-08-16,39.8,7.25,0
2023-08-02,46.11,15.33,0
2024-07-23,40.29,13.71,0
2023-09-27,42.5,17.89,0
2023-04-01,39.11,12.16,0
2024-08-04,37.85,17.68,0
2023-12-14,44.91,8.35,0
2024-07-21,41.71,8.61,0
2024-08-11,42.17,18.15,0
2024-07-30,47.1,7.27,0
2024-12-29,47.08,9.03,0
2023-12-27,45.84,7.81,0
2023-11-19,38.16,15.08,0
2024-08-14,42.83,15.99,0
2023-06-24,46.1,17.54,0
2023-08-28,40.31,7.88,0
2023-10-31,37.16,10.12,0
2023-07-25,45.33,10.06,0
2024-07-18,41.54,18.46,0
2023-03-26,42.49,13.46,0
2024-07-19,47.29,10.32,0
2024-09-03,42.98,9.82,0
2023-02-15,40.89,10.08,0
2024-06-18,40.25,15.12,0
2024-08-09,40.8,13.03,0
2023-08-26,37.36,13.98,0
2023-11-14,45.14,12.02,0
2023-08-27,45.63,6.34,0
2023-09-02,39.27,14.79,0
2024-09-13,39.49,15.27,0
2024-08-18,46.05,8.31,0
2024-08-06,36.28,14.31,0
2023-08-07,41.99,17.23,0
2024-11-18,41.33,13.72,0
2023-09-12,43.94,14.56,0
2024-04-12,37.88,14.97,0
2023-08-24,43.69,10.15,0
2023-09-01,40.33,7.97,0
2023-07-24,43.12,12.05,0
2023-07-20,36.46,8.97,0
2023-02-13,41.31,14.79,0
2023-08-06,42.01,15.15,0
2023-09-18,38.46,6.1,0
2024-06-26,37.61,18.21,0
2024-02-19,38.17,17.84,0
2023-07-22,39.96,7.69,0
2023-09-22,37.11,12.12,0
2024-01-13,46.89,8.68,0
2024-03-23,40.66,18.34,0
2023-11-20,45.3,13.25,0
2024-05-29,47.21,14.96,0
2023-07-23,36.93,18.52,0
2023-07-21,43.49,14.61,0
2024-08-03,46.02,17.15,0
2023-07-28,43.29,9.08,0
2024-09-01,40.93,8.94,0
2024-08-10,40.96,11.65,0
2023-09-14,36.41,17.28,0
2023-09-14,42.15,6.5,0
2023-09-17,47.43,11.65,0
2023-10-30,47.03,16.56,0
2024-07-20,36.46,8.27,0
2023-09-13,44.12,13.88,0
2024-09-06,39.47,6.9,0
2023-10-19,46.38,6.13,0
2024-02-08,36.52,10.08,0
2024-06-04,46.76,16.31,0
2024-06-08,45.63,6.53,0
2023-08-30,37.35,10.67,0
2024-01-23,36.69,15.33,0
2024-11-19,45.6,10.72,0
2024-08-03,37.79,12.13,0
2023-06-18,42.15,12.4,0
2023-08-26,46.53,17.62,0
2023-10-09,42.53,17.21,0
2023-06-17,40.57,6.81,0
2023-07-07,41.12,14.86,0
2024-06-08,36.73,12.95,0
2023-07-25,47.14,10.54,0
2023-05-07,39.57,12.3,0
2023-09-30,38.18,17.26,0
2023-10-07,39.29,15.9,0
2024-09-08,47.09,13.27,0
2023-07-25,37.08,8.25,0
2023-04-16,45.97,13.92,0
2023-09-20,44.14,12.37,0
2023-09-22,45.55,11.72,0
2023-03-23,47.22,18.08,0
2023-08-05,45.68,18.71,0
2024-06-28,46.85,18.18,0
2023-07-16,37.46,15.46,0
2024-03-20,45.15,13.67,0
2024-08-05,42.28,10.09,0
2023-10-02,42.25,18.12,0
2023-07-21,46.34,11.83,0
2023-09-23,47.18,8.58,0
2023-04-05,44.11,7.42,0
2024-07-06,41.55,16.7,0
2023-09-17,41.25,10.2,0
2024-11-01,40.44,15.81,0
2024-07-31,40.16,14.03,0
2024-07-19,40.5,9.63,0
2024-03-04,37.03,16.89,0
2023-10-02,36.89,16.81,0
2023-06-04,44.97,8.2,0
2023-04-19,41.13,7.56,0
2023-10-13,46.7,13.69,0
2023-07-25,43.04,8.99,0
2023-04-28,36.4,10.25,0
2023-08-16,37.81,17.99,0
2024-12-07,38.37,8.25,0
2023-04-26,47.22,12.02,0
2023-10-15,38.52,9.77,0
2023-08-08,41.93,10.45,0
2024-08-22,46.77,10.74,0
2024-08-25,47.24,9.33,0
2024-03-23,38.72,15.77,0
2023-09-22,36.56,16.39,0
2024-03-21,37.77,12.91,0
2024-02-18,36.73,17.51,0
2024-07-31,38.24,7.75,0
2023-07-28,42.54,12.48,0
2023-10-09,46.49,16.6,0
2024-06-23,42.18,13.95,0
2023-07-25,43.2,18.61,0
2023-03-03,38.32,13.63,0
2024-08-11,45.21,18.29,0
2024-07-18,43.1,7.26,0
2023-07-20,45.94,6.55,0
2023-08-18,46.91,10.56,0
2024-08-31,40.0,16.77,0
2024-07-09,37.04,6.65,0
2023-02-22,38.6,9.23,0
2023-07-09,41.04,18.61,0
2023-08-01,46.88,14.2,0
2024-06-09,40.35,11.03,0
2023-10-09,44.86,7.0,0
2023-08-19,42.22,15.67,0
2023-03-18,38.1,17.84,0
2024-08-01,39.69,15.49,0
2024-08-12,43.51,7.49,0
2024-02-04,43.74,12.81,0
2024-03-22,41.0,11.16,0
2023-07-04,38.63,17.57,0
2023-09-07,44.3,15.76,0
2023-08-21,37.94,16.27,0
2023-07-20,46.77,11.3,0
2023-09-18,38.16,6.32,0
2023-07-22,37.23,15.72,0
2023-08-27,41.72,14.11,0
2023-07-23,41.97,7.81,0
2023-07-25,41.84,15.69,0
2023-10-03,41.02,7.91,0
2023-08-06,47.44,15.47,0
2023-04-14,41.59,15.13,0
2023-10-29,41.5,6.1,0
2024-09-03,40.85,15.92,0
2023-12-07,36.77,11.22,0
2023-10-05,42.82,12.48,0
2023-08-10,38.62,18.35,0
2024-01-01,43.33,17.77,0
2023-10-09,36.58,10.9,0
2023-10-07,47.29,15.08,0
2024-08-12,41.39,12.57,0
2024-04-06,46.31,16.52,0
2023-10-08,41.47,10.09,0
2023-07-23,36.69,12.03,0
2024-07-09,45.46,7.44,0
2024-04-15,43.45,17.86,0
2024-04-06,44.99,17.53,0
2024-06-09,40.92,9.53,0
2024-06-29,43.34,13.46,0
2023-08-09,45.85,10.84,0
2024-02-14,43.26,7.99,0
2023-08-18,40.0,6.58,0
2024-08-16,43.62,16.53,0
2023-08-25,43.73,9.7,0
2023-10-25,47.05,12.6,0
2023-07-18,40.27,17.55,0
2024-07-20,40.89,6.25,0
2023-09-06,45.34,13.01,0
2023-05-24,41.82,18.23,0
2024-08-14,44.47,16.36,0
2023-07-30,41.29,8.81,0
2023-09-12,38.48,8.57,0
2023-10-20,44.57,15.76,0
2023-08-19,37.51,7.02,0
2023-05-11,38.28,13.67,0
2023-08-08,43.21,9.0,0
2023-10-10,44.59,16.74,0
2024-05-04,46.29,10.86,0
2024-07-20,39.13,11.31,0
2024-08-03,37.27,16.17,0
2024-10-11,46.99,7.13,0
2023-09-05,37.78,13.69,0
2024-05-24,38.27,18.32,0
2024-08-08,39.35,14.32,0
2024-07-19,42.09,7.05,0
2023-07-10,46.15,17.63,0
2023-07-21,44.75,7.65,0
2023-08-17,44.14,10.72,0
2023-09-25,38.01,8.33,0
2023-08-06,40.11,15.24,0
2023-03-30,41.5,9.39,0
2024-03-13,37.7,9.34,0
2023-09-23,39.14,11.29,0
2023-09-11,39.55,9.66,0
2024-03-11,37.46,16.04,0
2024-09-12,42.33,12.74,0
2023-10-15,44.11,13.12,0
2023-09-21,36.8,8.07,0
2023-09-26,41.53,17.69,0
2024-08-07,45.0,10.47,0
2023-10-08,44.6,10.83,0
2024-10-14,45.37,9.1,0
2023-07-12,41.15,18.29,0
2024-08-20,45.44,13.77,0
2023-05-25,38.77,6.78,0
2023-07-25,40.15,8.47,0
2023-07-25,38.03,12.15,0
2023-09-12,41.38,8.4,0
2023-09-26,40.51,13.74,0
2024-06-29,38.77,9.94,0
2024-10-08,44.65,10.48,0
2023-09-12,39.61,16.07,0
2024-10-01,39.14,12.71,0
2023-07-11,37.51,7.45,0
2023-08-28,41.05,10.76,0
2023-02-03,39.48,17.47,0
2023-05-22,40.25,16.83,0
2023-08-06,38.71,15.73,0
2024-05-22,44.78,16.8,0
2023-08-21,46.7,7.17,0
2024-08-08,41.73,7.56,0
2023-07-25,43.39,6.24,0
2024-09-25,45.97,7.6,0
2023-07-25,47.49,16.54,0
2023-07-05,43.06,6.49,0
2024-08-13,46.23,11.95,0
2023-09-10,46.45,9.16,0
2024-06-18,45.1,16.66,0
2023-09-28,41.3,16.28,0
2024-08-27,36.93,15.8,0
2024-03-21,36.18,10.84,0
2024-06-21,41.49,17.85,0
2024-06-06,41.68,17.47,0
2023-09-15,40.68,14.33,0
2024-02-18,42.53,13.84,0
2023-07-15,42.35,10.31,0
2023-10-09,45.62,15.42,0
2023-10-01,37.25,18.01,0
2024-06-21,38.59,10.05,0
2024-07-30,45.12,9.66,0
2023-06-07,45.75,9.37,0
2023-07-25,47.44,18.58,0
2024-10-22,46.04,12.92,0
2024-09-25,46.23,18.38,0
2023-07-25,39.62,13.9,0
2024-06-18,40.62,9.76,0
2024-06-29,39.08,13.51,0
2024-08-14,42.97,7.99,0
2023-07-25,46.8,11.74,0
2023-07-25,39.96,11.67,0
2023-10-12,42.41,13.38,0
2023-07-17,39.41,10.96,0
2024-04-13,37.95,11.83,0
2023-09-19,38.24,17.21,0
2023-10-16,36.67,8.31,0
2023-08-29,46.92,17.81,0
2023-10-20,40.63,12.89,0
2024-07-30,45.59,14.05,0
2023-07-29,43.84,7.33,0
2023-09-05,38.21,7.86,0
2023-05-07,38.02,15.38,0
2023-01-05,45.34,17.53,0
2023-07-25,39.04,12.64,0
2023-12-17,46.5,8.14,0
2023-07-15,37.61,16.2,0
2024-10-01,43.79,17.74,0
2023-03-28,45.37,14.58,0
2023-09-19,38.71,8.34,0
2024-11-01,39.18,11.28,0
2024-02-14,47.09,18.03,0
2024-08-01,39.04,8.45,0
2023-12-27,40.94,8.19,0
2024-08-24,40.97,14.98,0
2024-03-02,38.91,12.95,0
2023-05-26,44.92,8.62,0
2024-01-28,44.88,13.89,0
2023-08-21,40.35,17.99,0
2023-12-04,45.6,16.95,0
2024-08-12,38.45,6.08,0
2024-03-22,36.05,17.22,0
2024-08-01,42.57,14.02,0
2024-07-30,47.43,9.42,0
2023-02-18,36.44,7.2,0
2023-08-07,38.39,18.43,0
2024-04-29,41.97,6.37,0
2023-09-06,45.31,8.36,0
2023-07-25,37.02,14.59,0
2024-08-03,40.55,15.7,0
2024-08-01,44.59,9.41,0
2023-10-06,40.27,15.43,0
2024-06-16,38.17,15.79,0
2024-08-26,38.25,16.27,0
2023-08-28,40.72,15.65,0
2023-08-28,41.51,6.42,0
2023-07-20,45.91,17.42,0
2023-07-29,43.39,13.2,0
2023-03-22,43.94,11.52,0
2023-08-21,47.3,6.31,0
2023-09-14,40.74,13.56,0
2024-03-25,40.64,8.08,0
2024-07-18,46.62,13.01,0
2023-09-26,38.83,8.42,0
2023-06-29,44.39,14.81,0
2023-09-18,44.68,7.14,0
2024-05-17,37.12,13.68,0
2023-04-14,41.38,14.24,0
